date,success,load_time_s,total_pixels,valid_pixels,fraction_valid,mean_NO2
2018-05-13,True,1.5933001041412354,770,0,0.0,
2018-05-14,True,1.8455522060394287,770,767,0.9961038961038962,8.763001824263483e-05
2018-05-15,True,2.454284191131592,770,770,1.0,6.487828068202361e-05
2018-05-16,True,2.753408908843994,770,0,0.0,
2018-05-17,True,2.260716199874878,770,770,1.0,6.406602187780663e-05
2018-05-18,True,1.5355658531188965,770,766,0.9948051948051948,8.833847823552787e-05
2018-05-19,True,1.8722319602966309,770,631,0.8194805194805195,0.00011759551125578582
2018-05-20,True,1.2280380725860596,770,754,0.9792207792207792,6.741146353306249e-05
2018-05-21,True,1.2994239330291748,770,673,0.874025974025974,5.2550603868439794e-05
2018-05-22,True,1.6418797969818115,770,15,0.01948051948051948,8.340021304320544e-05
2018-05-23,True,1.6201560497283936,770,18,0.023376623376623377,0.000170522544067353
2018-05-24,True,0.2727029323577881,770,0,0.0,
2018-05-25,True,1.276374101638794,770,98,0.12727272727272726,8.321251516463235e-05
2018-05-26,True,1.3336577415466309,770,514,0.6675324675324675,6.727893196512014e-05
2018-05-27,True,2.661860942840576,770,89,0.11558441558441558,4.232069113641046e-05
2018-05-28,True,3.069551944732666,770,745,0.9675324675324676,8.341817738255486e-05
2018-05-29,True,1.4329140186309814,770,370,0.4805194805194805,7.502946391468868e-05
2018-05-30,True,1.534653902053833,770,363,0.4714285714285714,9.513573604635894e-05
2018-05-31,True,2.2515130043029785,770,190,0.24675324675324675,0.00013012807175982744
2018-06-01,True,1.3360209465026855,770,0,0.0,
2018-06-02,True,2.456857204437256,770,54,0.07012987012987013,7.017609459580854e-05
2018-06-03,True,1.9435100555419922,770,128,0.16623376623376623,6.113530253060162e-05
2018-06-04,True,1.4333100318908691,770,277,0.35974025974025975,7.710842328378931e-05
2018-06-05,True,1.529968023300171,770,16,0.02077922077922078,0.00011785920651163906
2018-06-06,True,1.1146862506866455,770,770,1.0,9.42852275329642e-05
2018-06-07,True,2.570871114730835,770,581,0.7545454545454545,0.0001427859824616462
2018-06-08,True,1.4060866832733154,770,0,0.0,
2018-06-09,True,1.253675937652588,770,747,0.9701298701298702,0.00010298948473064229
2018-06-10,True,1.4407908916473389,770,146,0.18961038961038962,4.253836959833279e-05
2018-06-11,True,1.2265567779541016,770,730,0.948051948051948,4.3213076423853636e-05
2018-06-12,True,1.4313957691192627,770,0,0.0,
2018-06-13,True,1.9464409351348877,770,0,0.0,
2018-06-14,True,1.2278931140899658,770,58,0.07532467532467532,4.576719584292732e-05
2018-06-15,True,1.5301249027252197,770,278,0.36103896103896105,0.00014329759869724512
2018-06-16,True,1.6376051902770996,770,308,0.4,7.402640767395496e-05
2018-06-17,True,1.6383781433105469,770,0,0.0,
2018-06-18,True,1.5338869094848633,770,0,0.0,
2018-06-19,True,1.5260729789733887,770,0,0.0,
2018-06-20,True,1.7507641315460205,770,734,0.9532467532467532,9.537835285300389e-05
2018-06-21,True,1.130237102508545,770,19,0.024675324675324677,4.8071000492200255e-05
2018-06-22,True,1.4329860210418701,770,106,0.13766233766233765,4.966028063790873e-05
2018-06-23,True,1.5302879810333252,770,29,0.03766233766233766,4.501585499383509e-05
2018-06-24,True,1.535700798034668,770,0,0.0,
2018-06-25,True,1.3325090408325195,770,20,0.025974025974025976,5.034137939219363e-05
2018-06-26,True,1.4729149341583252,770,55,0.07142857142857142,3.945492790080607e-05
2018-06-27,True,1.0846681594848633,770,364,0.4727272727272727,3.738084342330694e-05
2018-06-28,True,1.0131800174713135,770,603,0.7831168831168831,4.792959589394741e-05
2018-06-29,True,1.4460840225219727,770,770,1.0,5.5971828260226175e-05
2018-06-30,True,2.454759359359741,770,770,1.0,5.107732431497425e-05
2018-07-01,True,1.2880730628967285,770,770,1.0,3.977014057454653e-05
2018-07-02,True,0.9359660148620605,770,770,1.0,6.857107655378059e-05
2018-07-03,True,1.2538120746612549,770,770,1.0,0.00012729734589811414
2018-07-04,True,1.7442090511322021,770,205,0.2662337662337662,0.0002082999999402091
2018-07-05,True,1.6375420093536377,770,237,0.3077922077922078,6.711918103974313e-05
2018-07-06,True,1.531101942062378,770,114,0.14805194805194805,4.7449415433220565e-05
2018-07-07,True,1.2293980121612549,770,484,0.6285714285714286,3.858186028082855e-05
2018-07-08,True,1.3310518264770508,770,770,1.0,4.0566857933299616e-05
2018-07-09,True,1.5061862468719482,770,0,0.0,
2018-07-10,True,1.361293077468872,770,0,0.0,
2018-07-11,True,1.5323150157928467,770,59,0.07662337662337662,5.812811286887154e-05
2018-07-12,True,1.362318992614746,770,417,0.5415584415584416,6.394415686372668e-05
2018-07-13,True,1.2972991466522217,770,770,1.0,6.375598604790866e-05
2018-07-14,True,1.3551890850067139,770,588,0.7636363636363637,6.803340511396527e-05
2018-07-15,True,1.4169511795043945,770,770,1.0,6.144469080027193e-05
2018-07-16,True,1.4253380298614502,770,770,1.0,0.0001165380745078437
2018-07-17,True,1.3093340396881104,770,753,0.977922077922078,0.0001083768584067002
2018-07-18,True,1.0133647918701172,770,180,0.23376623376623376,8.769513078732416e-05
2018-07-19,True,1.4627139568328857,770,142,0.18441558441558442,6.324191053863615e-05
2018-07-20,True,1.8483409881591797,770,495,0.6428571428571429,0.00017533461505081505
2018-07-21,True,1.2282097339630127,770,222,0.2883116883116883,5.374302782001905e-05
2018-07-22,True,1.636707067489624,770,319,0.4142857142857143,4.7396541049238294e-05
2018-07-23,True,1.485224962234497,770,456,0.5922077922077922,0.00010808179649757221
2018-07-24,True,1.177022933959961,770,681,0.8844155844155844,8.554661326343194e-05
2018-07-25,True,1.5300166606903076,770,210,0.2727272727272727,8.159858407452703e-05
2018-07-26,True,2.770641326904297,770,614,0.7974025974025974,7.965842087287456e-05
2018-07-27,True,2.655103921890259,770,770,1.0,7.579309021821246e-05
2018-07-28,True,1.4357349872589111,770,423,0.5493506493506494,0.0001055043758242391
2018-07-29,True,1.5320649147033691,770,0,0.0,
2018-07-30,True,1.437819004058838,770,427,0.5545454545454546,0.00010252316133119166
2018-07-31,True,1.3401339054107666,770,417,0.5415584415584416,6.593018042622134e-05
2018-08-01,True,1.4158220291137695,770,89,0.11558441558441558,6.222813681233674e-05
2018-08-02,True,1.4407429695129395,770,761,0.9883116883116884,0.00010453241702634841
2018-08-03,True,1.3299756050109863,770,700,0.9090909090909091,0.00010814200504682958
2018-08-04,True,1.1545381546020508,770,770,1.0,5.0614682550076395e-05
2018-08-05,True,1.701078176498413,770,770,1.0,4.0476192225469276e-05
2018-08-06,True,1.3372278213500977,770,770,1.0,0.00011153803643537685
2018-08-07,True,1.3412110805511475,770,761,0.9883116883116884,0.00014757091412320733
2018-08-08,True,1.37949800491333,770,0,0.0,
2018-08-09,True,1.169079065322876,770,0,0.0,
2018-08-10,True,1.4332962036132812,770,123,0.15974025974025974,4.9642756493994966e-05
2018-08-11,True,0.22310209274291992,770,0,0.0,
2018-08-12,True,1.929107904434204,770,770,1.0,5.825830521644093e-05
2018-08-13,True,1.7386438846588135,770,25,0.032467532467532464,0.00010531542648095638
2018-08-14,True,1.2256779670715332,770,45,0.05844155844155844,4.709779022959992e-05
2018-08-15,True,1.3313148021697998,770,0,0.0,
2018-08-16,True,1.2277939319610596,770,769,0.9987012987012988,0.00010973598546115682
2018-08-17,True,1.1923739910125732,770,194,0.2519480519480519,7.166879368014634e-05
2018-08-18,True,1.259397268295288,770,770,1.0,0.00013793980178888887
2018-08-19,True,1.230437994003296,770,770,1.0,7.698560511926189e-05
2018-08-20,True,1.6288719177246094,770,0,0.0,
2018-08-21,True,1.8536713123321533,770,191,0.24805194805194805,0.0001684449816821143
2018-08-22,True,1.327699899673462,770,696,0.9038961038961039,0.0002139602875104174
2018-08-23,True,1.3191478252410889,770,680,0.8831168831168831,0.00012404550216160715
2018-08-24,True,1.3133540153503418,770,0,0.0,
2018-08-25,True,1.3625659942626953,770,94,0.12207792207792208,6.0049114836147055e-05
2018-08-26,True,1.3307690620422363,770,121,0.15714285714285714,0.00011536140664247796
2018-08-27,True,1.7388641834259033,770,99,0.12857142857142856,8.856484782882035e-05
2018-08-28,True,1.840691089630127,770,295,0.38311688311688313,0.00010316696716472507
2018-08-29,True,1.5333750247955322,770,358,0.4649350649350649,0.0001837943127611652
2018-08-30,True,1.1290581226348877,770,323,0.41948051948051945,6.345203291857615e-05
2018-08-31,True,1.2782280445098877,770,191,0.24805194805194805,8.591190999140963e-05
2018-09-01,True,1.1716270446777344,770,302,0.3922077922077922,7.128287688829005e-05
2018-09-02,True,1.3362410068511963,770,770,1.0,6.155968003440648e-05
2018-09-03,True,1.3322169780731201,770,0,0.0,
2018-09-04,True,1.125452995300293,770,451,0.5857142857142857,0.0002078126126434654
2018-09-05,True,1.2259039878845215,770,271,0.35194805194805195,0.00021305884001776576
2018-09-06,True,1.5232081413269043,770,0,0.0,
2018-09-07,True,0.2502481937408447,770,0,0.0,
2018-09-08,True,1.2249798774719238,770,297,0.38571428571428573,0.00012105441419407725
2018-09-09,True,0.9507060050964355,770,148,0.19220779220779222,8.036707004066557e-05
2018-09-10,True,1.146468162536621,770,0,0.0,
2018-09-11,True,1.1506197452545166,770,770,1.0,6.692113674944267e-05
2018-09-12,True,2.395364284515381,770,0,0.0,
2018-09-13,True,2.5392842292785645,770,19,0.024675324675324677,8.709101530257612e-05
2018-09-14,True,1.207582950592041,770,328,0.42597402597402595,0.00021404610015451908
2018-09-15,True,1.1193411350250244,770,4,0.005194805194805195,0.0001315625268034637
2018-09-16,True,1.231377124786377,770,390,0.5064935064935064,8.729998080525547e-05
2018-09-17,True,1.738347053527832,770,770,1.0,0.00018225722305942327
2018-09-18,True,1.5348789691925049,770,770,1.0,9.752221376402304e-05
2018-09-19,True,1.288599967956543,770,373,0.4844155844155844,0.00010923883382929489
2018-09-20,True,1.3770241737365723,770,770,1.0,8.832800813252106e-05
2018-09-21,True,1.1350140571594238,770,30,0.03896103896103896,6.642825610470027e-05
2018-09-22,True,1.316772222518921,770,0,0.0,
2018-09-23,True,1.190721035003662,770,0,0.0,
2018-09-24,True,1.570234775543213,770,198,0.2571428571428571,8.159305434674025e-05
2018-09-25,True,1.126054048538208,770,183,0.23766233766233766,0.0002693524875212461
2018-09-26,True,1.336575984954834,770,770,1.0,0.0001556195056764409
2018-09-27,True,1.229156255722046,770,770,1.0,0.0002508157631382346
2018-09-28,True,1.4321637153625488,770,132,0.17142857142857143,7.319146970985457e-05
2018-09-29,True,1.327728271484375,770,770,1.0,0.00010750292130978778
2018-09-30,True,1.1245701313018799,770,770,1.0,0.00020451181626413018
2018-10-01,True,1.1013290882110596,770,244,0.3168831168831169,6.0517977544805035e-05
2018-10-02,True,1.102088212966919,770,0,0.0,
2018-10-03,True,1.0622889995574951,770,289,0.37532467532467534,8.687302761245519e-05
2018-10-04,True,1.3506858348846436,770,591,0.7675324675324675,0.00012556600267998874
2018-10-05,True,1.116508960723877,770,770,1.0,0.00014461437240242958
2018-10-06,True,1.3293497562408447,770,725,0.9415584415584416,0.00014909537276253104
2018-10-07,True,1.1740529537200928,770,762,0.9896103896103896,4.689179331762716e-05
2018-10-08,True,1.1809771060943604,770,665,0.8636363636363636,0.00025221481337212026
2018-10-09,True,1.2275829315185547,770,461,0.5987012987012987,0.00027541385497897863
2018-10-10,True,1.3284950256347656,770,770,1.0,0.00017696761642582715
2018-10-11,True,1.331596851348877,770,69,0.08961038961038961,0.0001404474169248715
2018-10-12,True,1.5328240394592285,770,700,0.9090909090909091,0.00013023045903537422
2018-10-13,True,1.7436182498931885,770,770,1.0,0.00010267557809129357
2018-10-14,True,1.2292308807373047,770,770,1.0,7.962044765008613e-05
2018-10-15,True,0.22884297370910645,770,0,0.0,
2018-10-16,True,1.2150871753692627,770,734,0.9532467532467532,0.000248335039941594
2018-10-17,True,1.2132971286773682,770,372,0.4831168831168831,0.0003279366937931627
2018-10-18,True,1.435718059539795,770,0,0.0,
2018-10-19,True,1.3300120830535889,770,697,0.9051948051948052,0.00017532514175400138
2018-10-20,True,1.2245540618896484,770,697,0.9051948051948052,0.00015188349061645567
2018-10-21,True,1.2881789207458496,770,770,1.0,0.00013319269055500627
2018-10-22,True,1.2685911655426025,770,200,0.2597402597402597,8.345701644429937e-05
2018-10-23,True,1.3349759578704834,770,0,0.0,
2018-10-24,True,1.1870009899139404,770,7,0.00909090909090909,7.771494711050764e-05
2018-10-25,True,1.4748280048370361,770,0,0.0,
2018-10-26,True,1.5311663150787354,770,0,0.0,
2018-10-27,True,1.232548713684082,770,57,0.07402597402597402,8.98003054317087e-05
2018-10-28,True,1.3274250030517578,770,383,0.4974025974025974,5.944545773672871e-05
2018-10-29,True,1.592790126800537,770,0,0.0,
2018-10-30,True,1.2715346813201904,770,0,0.0,
2018-10-31,True,1.5613300800323486,770,87,0.11298701298701298,7.430888217641041e-05
2018-11-01,True,1.20467209815979,770,0,0.0,
2018-11-02,True,1.330536127090454,770,374,0.4857142857142857,0.0001755973498802632
2018-11-03,True,1.3259718418121338,770,770,1.0,0.00022145062393974513
2018-11-04,True,1.254302978515625,770,147,0.19090909090909092,0.00018160136824008077
2018-11-05,True,1.219792127609253,770,408,0.5298701298701298,0.0001834758004406467
2018-11-06,True,1.2103450298309326,770,281,0.36493506493506495,0.00016995772602967918
2018-11-07,True,1.0124847888946533,770,318,0.412987012987013,7.27324077161029e-05
2018-11-08,True,1.145068883895874,770,770,1.0,0.00017926933651324362
2018-11-09,True,1.227308988571167,770,597,0.7753246753246753,0.00011323286162223667
2018-11-10,True,1.3279659748077393,770,0,0.0,
2018-11-11,True,1.342421293258667,770,14,0.01818181818181818,4.804417767445557e-05
2018-11-12,True,1.2176811695098877,770,0,0.0,
2018-11-13,True,2.5604491233825684,770,303,0.3935064935064935,8.424626139458269e-05
2018-11-14,True,1.1258370876312256,770,770,1.0,0.00014048547018319368
2018-11-15,True,1.5292332172393799,770,770,1.0,0.00014417119382414967
2018-11-16,True,1.2342629432678223,770,770,1.0,0.00017234253755304962
2018-11-17,True,1.2278101444244385,770,770,1.0,0.00010363409091951326
2018-11-18,True,1.5260531902313232,770,748,0.9714285714285714,0.00010577680950518698
2018-11-19,True,1.2972829341888428,770,124,0.16103896103896104,6.231876614037901e-05
2018-11-20,True,1.3697311878204346,770,0,0.0,
2018-11-21,True,1.2270121574401855,770,654,0.8493506493506493,0.00015581863408442587
2018-11-22,True,1.1233289241790771,770,0,0.0,
2018-11-23,True,1.3360817432403564,770,770,1.0,0.0001602609409019351
2018-11-24,True,1.3294739723205566,770,0,0.0,
2018-11-25,True,1.4321632385253906,770,0,0.0,
2018-11-26,True,1.3303287029266357,770,0,0.0,
2018-11-27,True,1.8425281047821045,770,0,0.0,
2018-11-28,True,1.5348377227783203,770,0,0.0,
2018-11-29,True,1.2286016941070557,770,0,0.0,
2018-11-30,True,1.6384987831115723,770,87,0.11298701298701298,8.854833868099377e-05
2018-12-01,True,1.4325649738311768,770,407,0.5285714285714286,6.893481622682884e-05
2018-12-02,True,2.150052070617676,770,0,0.0,
2018-12-03,True,1.1375079154968262,770,61,0.07922077922077922,0.00014114065561443567
2018-12-04,True,1.114551067352295,770,762,0.9896103896103896,0.00011961608834099025
2018-12-05,True,1.4363977909088135,770,0,0.0,
2018-12-06,True,1.4288971424102783,770,0,0.0,
2018-12-07,True,1.4388728141784668,770,35,0.045454545454545456,7.992475002538413e-05
2018-12-08,True,1.8301587104797363,770,95,0.12337662337662338,9.825042070588097e-05
2018-12-09,True,2.9416768550872803,770,282,0.36623376623376624,6.335962825687602e-05
2018-12-10,True,2.617218017578125,770,452,0.587012987012987,5.8097633882425725e-05
2018-12-11,True,1.626094102859497,770,484,0.6285714285714286,6.853085506008938e-05
2018-12-12,True,1.4168388843536377,770,141,0.18311688311688312,0.00014748673129361123
2018-12-13,True,1.538316011428833,770,770,1.0,0.00014861258387099952
2018-12-14,True,1.027414083480835,770,0,0.0,
2018-12-15,True,1.1336848735809326,770,0,0.0,
2018-12-16,True,1.3227977752685547,770,0,0.0,
2018-12-17,True,1.2278990745544434,770,0,0.0,
2018-12-18,True,1.2005109786987305,770,397,0.5155844155844156,7.254770025610924e-05
2018-12-19,True,1.898071050643921,770,253,0.32857142857142857,9.654702444095165e-05
2018-12-20,True,1.2012519836425781,770,0,0.0,
2018-12-21,True,1.2293510437011719,770,0,0.0,
2018-12-22,True,1.2266192436218262,770,29,0.03766233766233766,0.00013250998745206743
2018-12-23,True,1.322962999343872,770,0,0.0,
2018-12-24,True,1.3529551029205322,770,584,0.7584415584415585,3.0261198844527826e-05
2018-12-25,True,1.1105718612670898,770,0,0.0,
2018-12-26,True,1.3264331817626953,770,3,0.003896103896103896,2.3891660021035932e-05
2018-12-27,True,1.6409950256347656,770,0,0.0,
2018-12-28,True,1.4167778491973877,770,26,0.033766233766233764,0.00014069800090510398
2018-12-29,True,1.346350908279419,770,0,0.0,
2018-12-30,True,1.8441660404205322,770,0,0.0,
2018-12-31,True,1.327643871307373,770,0,0.0,
2019-01-01,True,0.0020728111267089844,770,34,0.04415584415584416,4.247078686603345e-05
2019-01-02,True,0.0011172294616699219,770,493,0.6402597402597403,2.755404966592323e-05
2019-01-03,True,0.0009632110595703125,770,15,0.01948051948051948,1.972021891560871e-05
2019-01-04,True,0.0013880729675292969,770,0,0.0,
2019-01-05,True,0.0017650127410888672,770,0,0.0,
2019-01-06,True,0.001920938491821289,770,29,0.03766233766233766,-6.968668913032161e-06
2019-01-07,True,0.00213623046875,770,0,0.0,
2019-01-08,True,0.0013799667358398438,770,211,0.274025974025974,-1.568251354910899e-05
2019-01-09,True,0.001013040542602539,770,286,0.37142857142857144,8.129509296850301e-06
2019-01-10,True,0.0012669563293457031,770,0,0.0,
2019-01-11,True,0.0010848045349121094,770,0,0.0,
2019-01-12,True,0.0013508796691894531,770,0,0.0,
2019-01-13,True,0.0015130043029785156,770,0,0.0,
2019-01-14,True,0.0010528564453125,770,172,0.22337662337662337,2.648491681611631e-05
2019-01-15,True,0.0011119842529296875,770,0,0.0,
2019-01-16,True,0.001402139663696289,770,0,0.0,
2019-01-17,True,0.0009899139404296875,770,0,0.0,
2019-01-18,True,0.0008752346038818359,770,741,0.9623376623376624,0.00020979881810490042
2019-01-19,True,0.0008721351623535156,770,648,0.8415584415584415,7.736348925391212e-05
2019-01-20,True,0.0010571479797363281,770,750,0.974025974025974,0.00011930794426007196
2019-01-21,True,0.0010478496551513672,770,737,0.9571428571428572,0.0002793112362269312
2019-01-22,True,0.0011157989501953125,770,188,0.24415584415584415,7.700686546741053e-05
2019-01-23,True,0.0007040500640869141,770,53,0.06883116883116883,0.00025581452064216137
2019-01-24,True,0.0008111000061035156,770,0,0.0,
2019-01-25,True,0.0008211135864257812,770,0,0.0,
2019-01-26,True,0.0008058547973632812,770,0,0.0,
2019-01-27,True,0.001107931137084961,770,0,0.0,
2019-01-28,True,0.0019979476928710938,770,0,0.0,
2019-01-29,True,0.0009329319000244141,770,348,0.45194805194805193,0.0001868431136244908
2019-01-30,True,0.0008039474487304688,770,0,0.0,
2019-01-31,True,0.0009720325469970703,770,0,0.0,
2019-02-01,True,0.0011913776397705078,770,0,0.0,
2019-02-02,True,0.0007379055023193359,770,0,0.0,
2019-02-03,True,0.0007350444793701172,770,226,0.2935064935064935,8.001254172995687e-05
2019-02-04,True,0.0008907318115234375,770,0,0.0,
2019-02-05,True,0.0006220340728759766,770,8,0.01038961038961039,0.00016655144281685352
2019-02-06,True,0.0006251335144042969,770,0,0.0,
2019-02-07,True,0.0008711814880371094,770,272,0.35324675324675325,0.00012065010378137231
2019-02-08,True,0.0014510154724121094,770,0,0.0,
2019-02-09,True,0.0005600452423095703,770,112,0.14545454545454545,5.487436646944843e-05
2019-02-10,True,0.0006620883941650391,770,0,0.0,
2019-02-11,True,0.0005550384521484375,770,300,0.38961038961038963,6.265947013162076e-05
2019-02-12,True,0.0006883144378662109,770,116,0.15064935064935064,0.00012297506327740848
2019-02-13,True,0.0007908344268798828,770,137,0.17792207792207793,0.0001822160993469879
2019-02-14,True,0.001087188720703125,770,739,0.9597402597402598,0.00020711326214950532
2019-02-15,True,0.0005660057067871094,770,770,1.0,0.00012747191067319363
2019-02-16,True,0.0006840229034423828,770,352,0.45714285714285713,0.0002260695764562115
2019-02-17,True,0.0005371570587158203,770,770,1.0,0.0001447524264222011
2019-02-18,True,0.0006651878356933594,770,770,1.0,0.00018431544594932348
2019-02-19,True,0.000514984130859375,770,6,0.007792207792207792,0.00012404558947309852
2019-02-20,True,0.0006058216094970703,770,105,0.13636363636363635,0.00018178204481955618
2019-02-21,True,0.0005040168762207031,770,135,0.17532467532467533,0.00014901813119649887
2019-02-22,True,0.0005910396575927734,770,0,0.0,
2019-02-23,True,0.0008549690246582031,770,770,1.0,0.00010068386472994462
2019-02-24,True,0.0005140304565429688,770,770,1.0,0.0001277797418879345
2019-02-25,True,0.0007150173187255859,770,770,1.0,0.00023392029106616974
2019-02-26,True,0.0007827281951904297,770,770,1.0,0.00029423279920592904
2019-02-27,True,0.0007719993591308594,770,770,1.0,0.00028018179000355303
2019-02-28,True,0.00047516822814941406,770,744,0.9662337662337662,0.0003983396745752543
2019-03-01,True,0.0005588531494140625,770,0,0.0,
2019-03-02,True,0.00045180320739746094,770,263,0.34155844155844156,0.00014934457431081682
2019-03-03,True,0.0004858970642089844,770,0,0.0,
2019-03-04,True,0.00045418739318847656,770,0,0.0,
2019-03-05,True,0.0006160736083984375,770,92,0.11948051948051948,8.332304423674941e-05
2019-03-06,True,0.0006148815155029297,770,0,0.0,
2019-03-07,True,0.0013651847839355469,770,190,0.24675324675324675,5.123448499944061e-05
2019-03-08,True,0.0006887912750244141,770,225,0.2922077922077922,0.00010706213652156293
2019-03-09,True,0.0005271434783935547,770,0,0.0,
2019-03-10,True,0.0012629032135009766,770,0,0.0,
2019-03-11,True,0.0006411075592041016,770,110,0.14285714285714285,7.804801862221211e-05
2019-03-12,True,0.0015058517456054688,770,0,0.0,
2019-03-13,True,0.00045108795166015625,770,0,0.0,
2019-03-14,True,0.0005538463592529297,770,0,0.0,
2019-03-15,True,0.0006759166717529297,770,0,0.0,
2019-03-16,True,0.0009510517120361328,770,0,0.0,
2019-03-17,True,0.0006489753723144531,770,302,0.3922077922077922,5.9825590142281726e-05
2019-03-18,True,0.0007731914520263672,770,148,0.19220779220779222,0.00010684884910006076
2019-03-19,True,0.0009050369262695312,770,770,1.0,0.00022898425231687725
2019-03-20,True,0.0009329319000244141,770,0,0.0,
2019-03-21,True,0.00039505958557128906,770,770,1.0,0.00030831267940811813
2019-03-22,True,0.0005431175231933594,770,770,1.0,0.00018976729188580066
2019-03-23,True,0.0004899501800537109,770,45,0.05844155844155844,8.165501640178263e-05
2019-03-24,True,0.00040078163146972656,770,381,0.4948051948051948,7.677555549889803e-05
2019-03-25,True,0.0004012584686279297,770,166,0.21558441558441557,2.319777740922291e-05
2019-03-26,True,0.0005321502685546875,770,0,0.0,
2019-03-27,True,0.0005869865417480469,770,97,0.12597402597402596,0.00019623589469119906
2019-03-28,True,0.00038313865661621094,770,2,0.0025974025974025974,0.00011347761756042019
2019-03-29,True,0.0006961822509765625,770,770,1.0,0.00017598412523511797
2019-03-30,True,0.0011332035064697266,770,654,0.8493506493506493,0.000131690307171084
2019-03-31,True,0.0005168914794921875,770,275,0.35714285714285715,7.936493784654886e-05
2019-04-01,True,0.0004851818084716797,770,770,1.0,0.00013772114471066743
2019-04-02,True,0.0007989406585693359,770,0,0.0,
2019-04-03,True,0.0017626285552978516,770,0,0.0,
2019-04-04,True,0.0003910064697265625,770,0,0.0,
2019-04-05,True,0.0003712177276611328,770,0,0.0,
2019-04-06,True,0.0004999637603759766,770,62,0.08051948051948052,7.338531577261165e-05
2019-04-07,True,0.00047588348388671875,770,594,0.7714285714285715,5.822610546601936e-05
2019-04-08,True,0.0005550384521484375,770,511,0.6636363636363637,0.00014108217146713287
2019-04-09,True,0.00098419189453125,770,702,0.9116883116883117,8.826096745906398e-05
2019-04-10,True,0.0005099773406982422,770,770,1.0,0.00012191628775326535
2019-04-11,True,0.0004649162292480469,770,287,0.37272727272727274,0.0001926292316056788
2019-04-12,True,0.0005838871002197266,770,0,0.0,
2019-04-13,True,0.0008978843688964844,770,163,0.21168831168831168,7.69542675698176e-05
2019-04-14,True,0.0006020069122314453,770,286,0.37142857142857144,9.512385440757498e-05
2019-04-15,True,0.0004849433898925781,770,0,0.0,
2019-04-16,True,0.0003731250762939453,770,770,1.0,0.00016772588423918933
2019-04-17,True,0.000743865966796875,770,0,0.0,
2019-04-18,True,0.0017490386962890625,770,770,1.0,7.727503543719649e-05
2019-04-19,True,0.0006022453308105469,770,770,1.0,8.132041693897918e-05
2019-04-20,True,0.0008771419525146484,770,770,1.0,0.00010510882566450164
2019-04-21,True,0.0007128715515136719,770,384,0.4987012987012987,0.00010825216304510832
2019-04-22,True,0.0008320808410644531,770,770,1.0,5.298381802276708e-05
2019-04-23,True,0.0006527900695800781,770,378,0.4909090909090909,4.4505279220175e-05
2019-04-24,True,0.0008358955383300781,770,770,1.0,6.666115950793028e-05
2019-04-25,True,0.0007338523864746094,770,474,0.6155844155844156,9.44292260101065e-05
2019-04-26,True,0.0005700588226318359,770,0,0.0,
2019-04-27,True,0.0005900859832763672,770,223,0.2896103896103896,0.00010617256339173764
2019-04-28,True,0.0012869834899902344,770,0,0.0,
2019-04-29,True,0.00036787986755371094,770,40,0.05194805194805195,6.524811760755256e-05
2019-04-30,True,0.0006771087646484375,770,770,1.0,8.785053069004789e-05
2019-05-01,True,0.0009129047393798828,770,248,0.3220779220779221,0.00010495792230358347
2019-05-02,True,0.0005052089691162109,770,0,0.0,
2019-05-03,True,0.0007920265197753906,770,0,0.0,
2019-05-04,True,0.0006196498870849609,770,235,0.3051948051948052,4.6206569095375016e-05
2019-05-05,True,0.0004208087921142578,770,110,0.14285714285714285,4.4578271626960486e-05
2019-05-06,True,0.0007739067077636719,770,107,0.13896103896103895,8.691264520166442e-05
2019-05-07,True,0.0005478858947753906,770,0,0.0,
2019-05-08,True,0.0007500648498535156,770,0,0.0,
2019-05-09,True,0.0005712509155273438,770,0,0.0,
2019-05-10,True,0.0009021759033203125,770,30,0.03896103896103896,7.62828640290536e-05
2019-05-11,True,0.0003871917724609375,770,0,0.0,
2019-05-12,True,0.000370025634765625,770,197,0.2558441558441558,6.251826562220231e-05
2019-05-13,True,0.00040602684020996094,770,770,1.0,9.828119073063135e-05
2019-05-14,True,0.0007312297821044922,770,652,0.8467532467532467,8.90055816853419e-05
2019-05-15,True,0.0005359649658203125,770,770,1.0,6.628635310335085e-05
2019-05-16,True,0.0004138946533203125,770,8,0.01038961038961039,6.061378007871099e-05
2019-05-17,True,0.0004589557647705078,770,0,0.0,
2019-05-18,True,0.0006730556488037109,770,217,0.2818181818181818,0.00017560005653649569
2019-05-19,True,0.0006961822509765625,770,73,0.09480519480519481,8.32103833090514e-05
2019-05-20,True,0.0003750324249267578,770,0,0.0,
2019-05-21,True,0.0003719329833984375,770,0,0.0,
2019-05-22,True,0.00039386749267578125,770,194,0.2519480519480519,7.275654934346676e-05
2019-05-23,True,0.0003750324249267578,770,343,0.44545454545454544,0.0001785861240932718
2019-05-24,True,0.0003650188446044922,770,6,0.007792207792207792,8.741678902879357e-05
2019-05-25,True,0.0005161762237548828,770,340,0.44155844155844154,7.732596714049578e-05
2019-05-26,True,0.00047588348388671875,770,0,0.0,
2019-05-27,True,0.0004661083221435547,770,0,0.0,
2019-05-28,True,0.0004718303680419922,770,6,0.007792207792207792,0.00010026444942923263
2019-05-29,True,0.0005753040313720703,770,730,0.948051948051948,0.00013018805475439876
2019-05-30,True,0.0003790855407714844,770,0,0.0,
